"authorId","fullName","surname","givenName","documentCount","university","city","country","topSubjectArea","orcid"
"57223270181","Nirmal Jain","Jain","Nirmal",1,"Sharda University","Greater Noida","India","",""
"57958183100","Mohan Bandhu Gupta","Bandhu Gupta","Mohan",1,"Sharda University","Greater Noida","India","",""
"57766284400","Jyoti Bala Singh","Bala Singh","Jyoti",1,"Sharda University","Greater Noida","India","",""
"59182623800","Nabeel Hassan","Hassan","Nabeel",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59381169000","Mahak Wadhwa","Wadhwa","Mahak",1,"Sharda University","Greater Noida","India","",""
"59396638100","Anand Pandey","Pandey","Anand",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58496921700","Lavanya Pathak","Pathak","Lavanya",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"58765447600","J. J. Fila Rudy","Fila Rudy","J. J.",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57213857028","Satendra Kumar","Kumar","Satendra",1,"Sharda University","Greater Noida","India","",""
"60380556600","Prigya Sharma","Sharma","Prigya",1,"Sharda University","Greater Noida","India","",""
"58102723800","Rhitika Poudel","Poudel","Rhitika",1,"Sharda University","Greater Noida","India","",""
"59893732400","Partho Protim Roy","Roy","Partho Protim",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59943790400","Monteynaruka","Monteynaruka","",1,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"58543572800","Nitesh Kumar","Kumar","Nitesh",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57766036200","Charu Khandelwal","Khandelwal","Charu",1,"Sharda University","Greater Noida","India","",""
"60099124000","Gersy Marie Joelle Oba","Oba","Gersy Marie Joelle",1,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"57216618886","Mulugeta Gudisa Goro","Goro","Mulugeta Gudisa",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"60021315600","Kishalay Shukla","Shukla","Kishalay",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59257776100","Rishik Srivastava","Srivastava","Rishik",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"57197420001","Ritika Goel","Goel","Ritika",1,"Sharda University","Greater Noida","India","",""
"59459211300","Abdoul Moumouni Sawadogo","Sawadogo","Abdoul Moumouni",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60149454500","Rajnish Ranjan","Ranjan","Rajnish",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60171172600","Sangeeta Sharma","Sharma","Sangeeta",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"60200165200","Atiku Hasan","Hasan","Atiku",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59791948000","Priyam Aryan","Aryan","Priyam",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"59349962700","Delwende Pierre Wilfried Nacoulma","Nacoulma","Delwende Pierre Wilfried",1,"Sharda University","Greater Noida","India","",""
"59811342700","Tauhid Hashmi","Hashmi","Tauhid",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59643529600","Areena Riyaz","Riyaz","Areena",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60137693400","Shashi Kant","Kant","Shashi",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"59951721200","Nikita Gupta","Gupta","Nikita",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57874841900","Kartikeya","Kartikeya","",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60248070200","Ashish Pal Singh","Singh","Ashish Pal",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59937284000","Yashwardhan","Yashwardhan","",1,"Sharda University","Greater Noida","India","",""
"59790754500","Bhavya Gaba","Gaba","Bhavya",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"59207557300","Abhay Singh","Singh","Abhay",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58915978400","Thomas Tankoano","Tankoano","Thomas",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57362437200","Jaskran Singh","Singh","Jaskran",1,"Sharda University","Greater Noida","India","Arts and Humanities (all)",""
"58500781600","Sazi Tabassum","Tabassum","Sazi",1,"Jamia Millia Islamia","New Delhi","India","Medicine (all)",""
"57211321232","Khemacara","Khemacara","",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60171854900","Suruchi Singh","Singh","Suruchi",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"60145399600","Vipul Kumar Singh","Singh","Vipul Kumar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57215316564","J. Biziyaremye","Biziyaremye","J.",1,"Pacific National University","Khabarovsk","Russian Federation","Computer Science (all)",""
"60145553600","Uday Pratap Vashishtha","Vashishtha","Uday Pratap",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59929766000","Ibrahim Isah Nayaya","Nayaya","Ibrahim Isah",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57203862424","Sonia Gupta","Gupta","Sonia",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57210848123","P. S. Jah","Jah","P. S.",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57189321192","G. Gupta","Gupta","G.",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59937819500","Yatharth Negi","Negi","Yatharth",1,"Sharda University","Greater Noida","India","",""
"57199224001","Shruti Singh","Singh","Shruti",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59935506200","Adnan Parwez","Parwez","Adnan",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"59491702100","Kamlesh Kumar","Kumar","Kamlesh",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60192995400","Pratyush Prashar","Prashar","Pratyush",1,"Sharda University","Greater Noida","India","",""
"58257969300","Neetesh Chhetri","Chhetri","Neetesh",1,"Sharda University","Greater Noida","India","Energy (all)",""
"57213876033","Aparajita Mitra","Mitra","Aparajita",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57791450900","Rohit Chaudhary","Chaudhary","Rohit",1,"Sharda University","Greater Noida","India","",""
"58236444900","Md Ansari","Ansari","Md",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57190729293","Dauda Danlami","Danlami","Dauda",1,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"58121598600","Huzaif Mushtaq","Mushtaq","Huzaif",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60155509400","Bhuvnesh Kumar","Kumar","Bhuvnesh",1,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"59806821700","Niranjan Kumar","Kumar","Niranjan",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58782618100","Niraj Shrestha","Shrestha","Niraj",1,"Sharda University","Greater Noida","India","",""
"58162227400","Anshu Kumar Ray","Ray","Anshu Kumar",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60405272600","Priyanka Jha","Jha","Priyanka",1,"Sharda University","Greater Noida","India","",""
"58717861700","Preeti Kaushik","Kaushik","Preeti",1,"Sharda University","Greater Noida","India","",""
"57768667600","Praveen Raman Mishra","Mishra","Praveen Raman",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59657063100","Akash Singh","Singh","Akash",1,"Sharda University","Greater Noida","India","",""
"59452894700","Buvvaji Shareef Mohammed","Mohammed","Buvvaji Shareef",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"58794775500","Kabiru Hammanjoda","Hammanjoda","Kabiru",1,"Adamawa State Polytechnic Yola","Jimeta","Nigeria","",""
"57224207693","Shweta Sinha","Sinha","Shweta",1,"Sharda University","Greater Noida","India","",""
"59912329300","Omit Kumar","Kumar","Omit",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60343764100","Varsha Gola","Gola","Varsha",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57745701000","Shubham Sharma","Sharma","Shubham",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59950716500","Yashi Rohilla","Rohilla","Yashi",1,"Sharda University","Greater Noida","India","",""
"58920463000","Sahil Paul","Paul","Sahil",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"57202751276","Yadunandan Behra","Behra","Yadunandan",1,"Sharda University","Greater Noida","India","",""
"59062129900","Deepak Yadav","Yadav","Deepak",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"59411978200","Dhan Kumar Adhikari","Adhikari","Dhan Kumar",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"57220793215","Sweta Verma","Verma","Sweta",1,"Sharda University","Greater Noida","India","",""
"58351957500","Ritika Kishore","Kishore","Ritika",1,"Sharda University","Greater Noida","India","",""
"58126458100","Pooja Mann","Mann","Pooja",1,"Sharda University","Greater Noida","India","Arts and Humanities (all)",""
"58259102500","Puranjay Savar Mattas","Mattas","Puranjay Savar",1,"Sharda University","Greater Noida","India","Energy (all)",""
"59143792000","Gulnaz Jahan","Jahan","Gulnaz",1,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"59659074700","Roopali Bhati","Bhati","Roopali",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"59373034000","Neelofar Shafi","Shafi","Neelofar",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"60091491800","Ishan Sen","Sen","Ishan",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59738086500","Hamzah","Hamzah","",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58688679700","Jyotirmai Satapathy","Satapathy","Jyotirmai",1,"Sharda University","Greater Noida","India","",""
"59229561100","Shalini Singh","Singh","Shalini",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59320259600","Farheen Khan","Khan","Farheen",1,"Sharda University","Greater Noida","India","Health Professions  (all)",""
"59403597200","Priya Sikka","Sikka","Priya",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60020264400","Prince Kumar Yadav","Yadav","Prince Kumar",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"59383719600","Ankita Nigam","Nigam","Ankita",1,"Sharda University","Greater Noida","India","",""
"59704825700","Taring Yakum","Yakum","Taring",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59777980000","Omar Junior Raffik","Raffik","Omar Junior",1,"Sharda University","Greater Noida","India","Energy (all)",""
"58593047600","Shankar Shah","Shah","Shankar",1,"Sharda University","Greater Noida","India","",""
"57213799890","Gurjap Singh","Singh","Gurjap",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60133622100","Ruchi Jain","Jain","Ruchi",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59738711000","Shubham Kumar","Kumar","Shubham",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57215674961","Antara G. Kumar","Kumar","Antara G.",1,"Sharda University","Greater Noida","India","",""
"60498138100","Sabyasachi Mukhopadhya","Mukhopadhya","Sabyasachi",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57824447000","Vikas Bhardwaj","Bhardwaj","Vikas",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"58920590900","Yash Kumbhawat","Kumbhawat","Yash",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59180173600","Slashi Leel","Leel","Slashi",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60429788500","Satyam Raja","Raja","Satyam",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57312795700","Indrajeet Arya","Arya","Indrajeet",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"57372060500","Bmsingh Lamba","Lamba","Bmsingh",1,"Sharda University","Greater Noida","India","",""
"58888507600","Nisha Tyagi","Tyagi","Nisha",1,"Sharda University","Greater Noida","India","",""
"59458942600","Zishan Siddique","Siddique","Zishan",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"55468795800","Mratunjai Sharma","Sharma","Mratunjai",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"58616935600","Swati Rai","Rai","Swati",1,"Sharda University","Greater Noida","India","",""
"58259477400","Akansha Raghuvanshi","Raghuvanshi","Akansha",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60110537700","Naveen Lamba","Lamba","Naveen",1,"Sharda University","Greater Noida","India","",""
"58736112700","Alemnge Nadine","Nadine","Alemnge",1,"Sharda University","Greater Noida","India","",""
"60411381700","Kalicharan","Kalicharan","",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59486578000","Deepali Dixit","Dixit","Deepali",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58669315200","Dipanjan Mukherjee","Mukherjee","Dipanjan",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60320778900","Madhukar Deshmukh","Deshmukh","Madhukar",1,"Sharda University","Greater Noida","India","",""
"58764251100","Pooja Kabra","Kabra","Pooja",1,"Sharda University","Greater Noida","India","Chemical Engineering (all)",""
"59143129300","Adithya S.g","S.g","Adithya",1,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"58251430400","Musa Neksumi","Neksumi","Musa",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"59471063000","Raghib Ahsan","Ahsan","Raghib",1,"Jamia Millia Islamia","New Delhi","India","",""
"60429159700","Saphal Neupane","Neupane","Saphal",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"57874842000","Nikhil Gupta","Gupta","Nikhil",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59563385400","Vikas Gupta","Gupta","Vikas",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57224209014","Sameer Prabhakar","Prabhakar","Sameer",1,"Sharda University","Greater Noida","India","",""
"59207191900","Aryan Kumar","Kumar","Aryan",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"60076681400","Innocent Mzondi Moyo","Moyo","Innocent Mzondi",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
